epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5828382968902588,1.7144873142242432,0.001,0.6999470591545105,1.1256009340286255
1,0.6884356141090393,1.2007862329483032,0.001,0.7213982939720154,1.0277984142303467
2,0.7247392535209656,1.0565396547317505,0.001,0.7309321761131287,0.9933042526245117
3,0.7471287250518799,0.9608501195907593,0.001,0.734375,0.9818843007087708
4,0.7658481597900391,0.8902332186698914,0.001,0.7364936470985413,0.9695656299591064
