epoch,accuracy,loss,lr,val_accuracy,val_loss
10,0.8241716027259827,0.8047062754631042,1e-05,0.7579449415206909,1.0512826442718506
11,0.8227062821388245,0.8068546056747437,1e-05,0.7529131174087524,1.0451741218566895
12,0.8231947422027588,0.8071112632751465,2e-06,0.7629767060279846,1.0457911491394043
13,0.8223366141319275,0.8087186217308044,2e-06,0.7579449415206909,1.0475785732269287
14,0.823405921459198,0.8010124564170837,4e-07,0.7619173526763916,1.0556546449661255
