epoch,accuracy,loss,lr,val_accuracy,val_loss
15,0.8229438662528992,0.7098773717880249,1e-06,0.7465571761131287,0.9340971112251282
16,0.8230099081993103,0.7098154425621033,1e-06,0.7462923526763916,0.934099555015564
17,0.8230099081993103,0.7096424698829651,2e-07,0.7462923526763916,0.9341016411781311
18,0.8230627179145813,0.7096181511878967,1e-07,0.7465571761131287,0.93410325050354
