epoch,accuracy,loss,lr,val_accuracy,val_loss
5,0.8279339671134949,0.7920840382575989,1e-04,0.7621821761131287,1.034318447113037
6,0.8289108872413635,0.7896252274513245,1e-04,0.7621821761131287,1.03379225730896
7,0.8270230889320374,0.7940914034843445,2e-05,0.7576800584793091,1.0419766902923584
8,0.8271023035049438,0.7938152551651001,4e-06,0.758474588394165,1.0489826202392578
