epoch,accuracy,loss,lr,val_accuracy,val_loss
5,0.8072739243507385,0.7604726552963257,1e-04,0.7420550584793091,0.9396855235099792
6,0.8115115761756897,0.7472410202026367,1e-04,0.7431144118309021,0.9370428919792175
7,0.8140857815742493,0.7395715713500977,1e-04,0.7447034120559692,0.9357597827911377
8,0.8156963586807251,0.7333185076713562,1e-04,0.7449682354927063,0.9356240034103394
9,0.8173729181289673,0.7275092601776123,1e-04,0.7452330589294434,0.9353964924812317
