epoch,accuracy,loss,lr,val_accuracy,val_loss
10,0.8218613862991333,0.7132182121276855,1e-05,0.7468220591545105,0.9343577027320862
11,0.8224818706512451,0.7119890451431274,1e-05,0.7468220591545105,0.9341758489608765
12,0.8228647112846375,0.7103192210197449,2e-06,0.7470868825912476,0.9341407418251038
13,0.8229175209999084,0.7101724743843079,2e-06,0.7470868825912476,0.9341222643852234
14,0.8230363130569458,0.7098317742347717,4e-07,0.7470868825912476,0.9341252446174622
