epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.49609240889549255,2.0866715908050537,0.001,0.6514830589294434,1.290264368057251
1,0.5950099229812622,1.5937678813934326,0.001,0.6811440587043762,1.1759790182113647
2,0.6194059252738953,1.4808082580566406,0.001,0.6853813529014587,1.156319260597229
3,0.6361584067344666,1.402016043663025,0.001,0.6970338821411133,1.1245365142822266
4,0.647128701210022,1.3536784648895264,0.001,0.695709764957428,1.114055871963501
